reward_pointer,reward_position,surprise_pointer,surprise_position,steps_after_reward,anchor_pointer,anchor_position,hash_key,env,score_context_start,score,abs_td_error,value_previous,value,value_next,value_diff,z_td,z_value_signal,reward_at_surprise
27093,27093,27093,27093,0,27091,27091,939,0,27031,0.002735174959525466,0.6378281116485596,1.104386329650879,0.33557116985321045,-0.027005791664123535,-0.7688151597976685,4.549737930297852,-7.4163289070129395,1.0
35440,35440,35440,35440,0,35438,35438,26,0,35378,0.0025022467598319054,0.9754079580307007,0.9033315181732178,0.07803332805633545,0.054255127906799316,-0.8252981901168823,7.1779327392578125,-7.9614033699035645,1.0
38917,38917,38917,38917,0,38915,38915,484,0,38855,0.0024099410511553288,1.0115305185317993,1.0321807861328125,0.1990039348602295,0.21374058723449707,-0.833176851272583,7.459161758422852,-8.037434577941895,1.0
48635,48635,48636,48636,1,48634,48634,313,0,48574,0.0023329397663474083,0.06984634697437286,0.5327639579772949,0.11858892440795898,0.049484848976135254,-0.41417503356933594,0.12777119874954224,-3.9939687252044678,0.0
30058,30058,30058,30058,0,30056,30056,971,0,29996,0.0022383953910320997,0.6986076831817627,1.1848711967468262,0.38502490520477295,0.08490622043609619,-0.7998462915420532,5.022931098937988,-7.715786933898926,1.0
38839,38839,38839,38839,0,38837,38837,408,0,38777,0.0020346848759800196,1.0249041318893433,0.988770604133606,0.13661491870880127,0.1639786958694458,-0.8521556854248047,7.5632805824279785,-8.220584869384766,1.0
18917,18917,18917,18917,0,18915,18915,125,0,18855,0.0017664707265794277,0.8999017477035522,1.0238566398620605,0.1713259220123291,0.0723123550415039,-0.8525307178497314,6.590086460113525,-8.224204063415527,1.0
44062,44062,44062,44062,0,44060,44060,276,0,44000,0.0016901316121220589,0.8833106756210327,1.328995943069458,0.4739382266998291,0.3626892566680908,-0.8550577163696289,6.460918426513672,-8.248589515686035,1.0
47856,47856,47857,47857,1,47855,47855,155,0,47795,0.0015411439817398787,0.053830694407224655,0.03941977024078369,-0.005751967430114746,-0.06049001216888428,-0.04517173767089844,0.003082890762016177,-0.4330005347728729,0.0
44813,44813,44814,44814,1,44812,44812,413,0,44752,0.0014824055833742023,0.0906023383140564,0.635649561882019,0.08909523487091064,-0.0015300512313842773,-0.5465543270111084,0.2893649637699127,-5.271460056304932,0.0
30569,30569,30570,30570,1,30568,30568,827,0,30508,0.0011371927103027701,0.2216140627861023,1.0272715091705322,0.2965947389602661,0.07612252235412598,-0.7306767702102661,1.309343934059143,-7.048284530639648,0.0
31057,31057,31057,31057,0,31055,31055,484,0,30995,0.0008841275121085346,0.8396632671356201,1.2279391288757324,0.31132960319519043,0.15329229831695557,-0.916609525680542,6.121105670928955,-8.84257984161377,1.0
50711,50711,50714,50714,3,50712,50712,26,0,50652,0.0004307114868424833,0.05348344147205353,0.06764471530914307,0.14481842517852783,0.09272587299346924,0.07717370986938477,0.0003793867363128811,0.7476617097854614,0.0
22111,22111,22111,22111,0,22109,22109,955,0,22049,0.0003998947504442185,0.817130446434021,1.1791222095489502,0.18330621719360352,0.00044333934783935547,-0.9958159923553467,5.9456787109375,-9.606940269470215,1.0
20784,20784,20784,20784,0,20782,20782,276,0,20722,0.00029950146563351154,0.7921619415283203,1.3384027481079102,0.3160746097564697,0.10988485813140869,-1.0223281383514404,5.751288890838623,-9.862789154052734,1.0
43636,43636,43636,43636,0,43634,43634,939,0,43574,0.0002716926974244416,1.0080435276031494,0.9985772371292114,-0.060416221618652344,-0.05317032337188721,-1.0589934587478638,7.432013988494873,-10.216617584228516,1.0
22384,22384,22384,22384,0,22382,22382,861,0,22322,0.00023612388758920133,0.7606635093688965,1.3714275360107422,0.32897627353668213,0.09100484848022461,-1.04245126247406,5.50606107711792,-10.056982040405273,1.0
41062,41062,41062,41062,0,41060,41060,925,0,41000,0.00015043657913338393,0.7120921611785889,1.418351173400879,0.33655667304992676,0.04938971996307373,-1.0817945003509521,5.127913475036621,-10.436653137207031,1.0
41753,41753,41754,41754,1,41752,41752,603,0,41692,4.9733436753740534e-05,0.06545265018939972,0.9175088405609131,0.1359339952468872,0.07155466079711914,-0.7815748453140259,0.09356449544429779,-7.539463043212891,0.0
34558,34558,34559,34559,1,34557,34557,566,0,34497,1.972215250134468e-05,0.06602389365434647,0.953742265701294,0.07149243354797363,0.005551815032958984,-0.8822498321533203,0.09801185876131058,-8.511000633239746,0.0
2017,2017,2018,2018,1,2016,2016,66,0,1956,1.163150227512233e-05,0.054355278611183167,0.8097772598266602,0.14392507076263428,0.09093379974365234,-0.6658521890640259,0.007166990078985691,-6.422712326049805,0.0
2017,2017,2019,2019,2,2017,2017,984,0,1957,0.0,0.017885476350784302,0.16389203071594238,0.07112562656402588,0.09036660194396973,-0.0927664041519165,-0.2767651081085205,-0.8923001885414124,0.0
2017,2017,2020,2020,3,2018,2018,984,0,1958,0.0,0.035155825316905975,0.10675907135009766,0.07713472843170166,0.11400055885314941,-0.029624342918395996,-0.14230848848819733,-0.2829645276069641,0.0
3457,3457,3458,3458,1,3456,3456,647,0,3396,0.0,0.021010473370552063,0.9952369928359985,0.08746778964996338,0.06746935844421387,-0.9077692031860352,-0.25243574380874634,-8.757267951965332,0.0
3457,3457,3459,3459,2,3457,3457,907,0,3397,0.0,0.00792817771434784,0.08260631561279297,0.08001983165740967,0.07318949699401855,-0.0025864839553833008,-0.35428670048713684,-0.022042836993932724,0.0
3457,3457,3460,3460,3,3458,3458,283,0,3398,0.0,0.0011814013123512268,0.04574310779571533,0.058274030685424805,0.05796205997467041,0.012530922889709473,-0.4068130552768707,0.12384367734193802,0.0
6667,6667,6668,6668,1,6666,6666,65,0,6606,0.0,0.006384134292602539,0.6178112030029297,0.2528125047683716,0.25018107891082764,-0.3649986982345581,-0.36630767583847046,-3.5194056034088135,0.0
6667,6667,6669,6669,2,6667,6667,65,0,6607,0.0,0.006918981671333313,0.3092294931411743,0.20772159099578857,0.20386052131652832,-0.10150790214538574,-0.36214369535446167,-0.9766576886177063,0.0
6667,6667,6670,6670,3,6668,6668,325,0,6608,0.0,0.017508089542388916,0.21875226497650146,0.1866927146911621,0.17176103591918945,-0.032059550285339355,-0.2797032296657562,-0.3064648509025574,0.0
9053,9053,9056,9056,3,9054,9054,893,0,8994,0.0,0.003014691174030304,0.1546860933303833,0.10212361812591553,0.10673940181732178,-0.05256247520446777,-0.3925401568412781,-0.50432288646698,0.0
9504,9504,9506,9506,2,9504,9504,474,0,9444,0.0,0.026442795991897583,0.25713038444519043,0.27500712871551514,0.30604052543640137,0.017876744270324707,-0.21014292538166046,0.17543211579322815,0.0
9582,9582,9584,9584,2,9582,9582,59,0,9522,0.0,0.010280460119247437,0.4246208667755127,0.1713334321975708,0.16350555419921875,-0.2532874345779419,-0.33597323298454285,-2.4413657188415527,0.0
9582,9582,9585,9585,3,9583,9583,125,0,9523,0.0,0.003203466534614563,0.1805281639099121,0.15930843353271484,0.15848219394683838,-0.021219730377197266,-0.3910704553127289,-0.2018580287694931,0.0
11502,11502,11503,11503,1,11501,11501,252,0,11441,0.0,0.015080245211720467,0.03594076633453369,0.026754021644592285,0.01185154914855957,-0.009186744689941406,-0.29860493540763855,-0.08573690056800842,0.0
11502,11502,11504,11504,2,11502,11502,46,0,11442,0.0,0.0009348616003990173,0.02362692356109619,0.015394806861877441,0.014680147171020508,-0.00823211669921875,-0.40873247385025024,-0.076524518430233,0.0
11502,11502,11505,11505,3,11503,11503,868,0,11443,0.0,0.004154955968260765,0.011571407318115234,0.016228199005126953,0.012257099151611328,0.004656791687011719,-0.38366276025772095,0.047856468707323074,0.0
11773,11773,11774,11774,1,11772,11772,108,0,11712,0.0,0.036543309688568115,0.9772429466247559,0.17032897472381592,0.13582301139831543,-0.8069139719009399,-0.13150636851787567,-7.78399133682251,0.0
11773,11773,11775,11775,2,11773,11773,116,0,11713,0.0,0.025545015931129456,0.2698025703430176,0.14812755584716797,0.17631733417510986,-0.12167501449584961,-0.21713250875473022,-1.171275019645691,0.0
11773,11773,11776,11776,3,11774,11774,340,0,11714,0.0,0.03842107951641083,0.19508576393127441,0.15197062492370605,0.1932910680770874,-0.04311513900756836,-0.116887167096138,-0.41315385699272156,0.0
14012,14012,14013,14013,1,14011,14011,558,0,13951,0.0,0.040667884051799774,0.26420652866363525,0.09446990489959717,0.054621338844299316,-0.16973662376403809,-0.09939488768577576,-1.6350808143615723,0.0
14012,14012,14014,14014,2,14012,14012,628,0,13952,0.0,0.0012677386403083801,0.09500157833099365,0.08694267272949219,0.08955371379852295,-0.008058905601501465,-0.40614089369773865,-0.07485298812389374,0.0
14012,14012,14015,14015,3,14013,14013,381,0,13953,0.0,0.02937290072441101,0.06474423408508301,0.09365534782409668,0.0652613639831543,0.028911113739013672,-0.18733088672161102,0.2819163501262665,0.0
14582,14582,14583,14583,1,14581,14581,771,0,14521,0.0,0.04201401770114899,0.49161362648010254,0.16810977458953857,0.12801599502563477,-0.32350385189056396,-0.08891469985246658,-3.1189706325531006,0.0
14582,14582,14584,14584,2,14582,14582,829,0,14522,0.0,0.008044421672821045,0.11252200603485107,0.14718496799468994,0.14125943183898926,0.03466296195983887,-0.3533816933631897,0.33742305636405945,0.0
14582,14582,14585,14585,3,14583,14583,814,0,14523,0.0,0.04757630079984665,0.13495862483978271,0.14874601364135742,0.10271036624908447,0.013787388801574707,-0.045610081404447556,0.1359688639640808,0.0
16171,16171,16172,16172,1,16170,16170,715,0,16110,0.0,0.005244165658950806,0.19520604610443115,0.11886298656463623,0.11534905433654785,-0.07634305953979492,-0.3751828074455261,-0.73381108045578,0.0
16171,16171,16173,16173,2,16171,16171,605,0,16111,0.0,0.013889342546463013,0.1357557773590088,0.10345935821533203,0.11913573741912842,-0.03229641914367676,-0.3078766167163849,-0.3087506890296936,0.0
16171,16171,16174,16174,3,16172,16172,782,0,16112,0.0,0.014352455735206604,0.14200282096862793,0.0765073299407959,0.09224343299865723,-0.06549549102783203,-0.3042711019515991,-0.6291295289993286,0.0
17329,17329,17330,17330,1,17328,17328,615,0,17268,0.0,0.012644432485103607,0.1389559507369995,0.04699563980102539,0.0348743200302124,-0.09196031093597412,-0.31756874918937683,-0.8845212459564209,0.0
17329,17329,17331,17331,2,17329,17329,635,0,17269,0.0,0.004294250160455704,0.05630636215209961,0.030800700187683105,0.03562939167022705,-0.025505661964416504,-0.3825782835483551,-0.2432182878255844,0.0
17329,17329,17332,17332,3,17330,17330,605,0,17270,0.0,0.0026956088840961456,0.028098702430725098,0.03627729415893555,0.03956639766693115,0.00817859172821045,-0.3950243592262268,0.08184266090393066,0.0
17862,17862,17863,17863,1,17861,17861,954,0,17801,0.0,0.03649977594614029,0.4212225675582886,0.03629136085510254,0.07389962673187256,-0.38493120670318604,-0.13184529542922974,-3.711758852005005,0.0
17862,17862,17864,17864,2,17862,17862,410,0,17802,0.0,0.008601663634181023,0.0409243106842041,0.006968498229980469,0.015807271003723145,-0.03395581245422363,-0.3490433394908905,-0.324764221906662,0.0
17862,17862,17865,17865,3,17863,17863,410,0,17803,0.0,0.010126043111085892,0.005360960960388184,-0.0029665231704711914,0.007268548011779785,-0.008327484130859375,-0.3371754288673401,-0.07744483649730682,0.0
18917,18917,18918,18918,1,18916,18916,107,0,18856,0.0,0.028064586222171783,0.20353448390960693,0.14894449710845947,0.12272071838378906,-0.05458998680114746,-0.19751663506031036,-0.5238888263702393,0.0
18917,18917,18919,18919,2,18917,18917,125,0,18857,0.0,0.012238338589668274,0.1842433214187622,0.17222559452056885,0.16242361068725586,-0.01201772689819336,-0.3207303583621979,-0.11305654793977737,0.0
18917,18917,18920,18920,3,18918,18918,84,0,18858,0.0,0.003091275691986084,0.18612706661224365,0.20055246353149414,0.20674490928649902,0.014425396919250488,-0.39194393157958984,0.14212580025196075,0.0
19279,19279,19280,19280,1,19278,19278,464,0,19218,0.0,0.00866997241973877,0.24889767169952393,0.13655710220336914,0.147438645362854,-0.11234056949615479,-0.3485115170478821,-1.0811954736709595,0.0
19279,19279,19281,19281,2,19279,19279,464,0,19219,0.0,0.045873671770095825,0.15940523147583008,0.14519834518432617,0.10083723068237305,-0.014206886291503906,-0.058865737169981,-0.13418245315551758,0.0
19279,19279,19282,19282,3,19280,19280,496,0,19220,0.0,0.011942252516746521,0.13919293880462646,0.11538231372833252,0.1292635202407837,-0.023810625076293945,-0.32303550839424133,-0.22686077654361725,0.0
20452,20452,20453,20453,1,20451,20451,514,0,20391,0.0,0.017305463552474976,0.07390093803405762,0.06021714210510254,0.04356515407562256,-0.013683795928955078,-0.2812807559967041,-0.12913450598716736,0.0
20452,20452,20454,20454,2,20452,20452,600,0,20392,0.0,0.00135696679353714,0.048444271087646484,0.050049543380737305,0.05218935012817383,0.0016052722930908203,-0.40544620156288147,0.01840859279036522,0.0
20452,20452,20455,20455,3,20453,20453,353,0,20393,0.0,0.01215682178735733,0.0387883186340332,0.05174517631530762,0.06487512588500977,0.012956857681274414,-0.32136499881744385,0.12795405089855194,0.0
20784,20784,20787,20787,3,20785,20785,836,0,20725,0.0,0.013563975691795349,0.195456862449646,0.1975778341293335,0.18681609630584717,0.0021209716796875,-0.3104097247123718,0.02338521182537079,0.0
21251,21251,21252,21252,1,21250,21250,391,0,21190,0.0,0.020085185766220093,0.22388923168182373,0.025969386100769043,0.04675590991973877,-0.1979198455810547,-0.2596394717693329,-1.9070554971694946,0.0
21251,21251,21253,21253,2,21251,21251,387,0,21191,0.0,0.0007551293820142746,0.021112680435180664,0.025300025939941406,0.024918675422668457,0.004187345504760742,-0.4101317822933197,0.043326202780008316,0.0
21251,21251,21254,21254,3,21252,21252,18,0,21192,0.0,0.015508983284235,0.028980731964111328,0.01766824722290039,0.03368246555328369,-0.011312484741210938,-0.2952670753002167,-0.10625079274177551,0.0
22111,22111,22112,22112,1,22110,22110,907,0,22050,0.0,0.006585257593542337,0.19808518886566162,0.011651158332824707,0.0051430463790893555,-0.18643403053283691,-0.36474186182022095,-1.7962146997451782,0.0
22111,22111,22113,22113,2,22111,22111,795,0,22051,0.0,0.010829291306436062,-0.032230496406555176,0.003279447555541992,0.014323592185974121,0.03550994396209717,-0.3317003548145294,0.3455966114997864,0.0
22111,22111,22114,22114,3,22112,22112,530,0,22052,0.0,0.0014731390401721,0.0022352933883666992,0.009979009628295898,0.008635401725769043,0.007743716239929199,-0.4045417606830597,0.07764600962400436,0.0
22384,22384,22385,22385,1,22383,22383,967,0,22323,0.0,0.03055080771446228,0.5969494581222534,0.07122397422790527,0.10332465171813965,-0.5257254838943481,-0.1781603991985321,-5.0704569816589355,0.0
22384,22384,22386,22386,2,22384,22384,710,0,22324,0.0,0.0392100065946579,0.07797718048095703,0.06284964084625244,0.10361385345458984,-0.01512753963470459,-0.11074505001306534,-0.14306697249412537,0.0
22384,22384,22387,22387,3,22385,22385,346,0,22325,0.0,0.01943725347518921,0.07076692581176758,0.08513414859771729,0.1061638593673706,0.014367222785949707,-0.26468390226364136,0.14156439900398254,0.0
23899,23899,23901,23901,2,23899,23899,300,0,23839,0.0,0.052346371114254,0.08240878582000732,0.08525717258453369,0.03341197967529297,0.002848386764526367,-0.008473164401948452,0.030404938384890556,0.0
23899,23899,23902,23902,3,23900,23900,360,0,23840,0.0,0.021897993981838226,0.04409503936767578,0.07576847076416016,0.05469083786010742,0.031673431396484375,-0.2455260455608368,0.3085733652114868,0.0
23978,23978,23979,23979,1,23977,23977,61,0,23917,0.0,0.026866182684898376,0.26555442810058594,0.24213790893554688,0.2185499668121338,-0.023416519165039062,-0.2068466991186142,-0.2230575680732727,0.0
24463,24463,24465,24465,2,24463,24463,884,0,24403,0.0,0.029569249600172043,0.11177444458007812,0.05760037899017334,0.028457999229431152,-0.054174065589904785,-0.18580223619937897,-0.5198751091957092,0.0
24463,24463,24466,24466,3,24464,24464,541,0,24404,0.0,0.0496162474155426,0.06393218040466309,0.12291240692138672,0.07441234588623047,0.05898022651672363,-0.029728276655077934,0.5720903277397156,0.0
24919,24919,24921,24921,2,24919,24919,199,0,24859,0.0,0.016501009464263916,0.5924187898635864,0.2540261745452881,0.2746468782424927,-0.33839261531829834,-0.28754374384880066,-3.262650728225708,0.0
24919,24919,24922,24922,3,24920,24920,74,0,24860,0.0,0.04665379226207733,0.300168514251709,0.18105757236480713,0.13645052909851074,-0.11911094188690186,-0.05279218405485153,-1.1465312242507935,0.0
25330,25330,25331,25331,1,25329,25329,387,0,25269,0.0,0.034547626972198486,0.06807053089141846,0.05066180229187012,0.016359567642211914,-0.01740872859954834,-0.14704355597496033,-0.1650809794664383,0.0
25330,25330,25332,25332,2,25330,25330,274,0,25270,0.0,0.002474965527653694,0.038570284843444824,0.014557719230651855,0.012266755104064941,-0.02401256561279297,-0.3967421352863312,-0.22880955040454865,0.0
25330,25330,25333,25333,3,25331,25331,408,0,25271,0.0,0.017396394163370132,0.01609957218170166,0.029236674308776855,0.012020587921142578,0.013137102127075195,-0.2805728018283844,0.12969344854354858,0.0
26657,26657,26658,26658,1,26656,26656,1008,0,26596,0.0,0.003665940836071968,0.0437929630279541,0.01525259017944336,0.01176309585571289,-0.028540372848510742,-0.38746991753578186,-0.27250394225120544,0.0
26657,26657,26659,26659,2,26657,26657,97,0,26597,0.0,0.005086921155452728,0.022133708000183105,0.014615178108215332,0.009673357009887695,-0.0075185298919677734,-0.37640702724456787,-0.06963823735713959,0.0
26657,26657,26660,26660,3,26658,26658,97,0,26598,0.0,0.0008237706497311592,0.012905120849609375,0.009922266006469727,0.009237051010131836,-0.0029828548431396484,-0.40959736704826355,-0.02586790919303894,0.0
27093,27093,27094,27094,1,27092,27092,907,0,27032,0.0,0.03129592165350914,0.13469231128692627,-0.029551982879638672,0.0017704963684082031,-0.16424429416656494,-0.1723593920469284,-1.5820785760879517,0.0
27093,27093,27095,27095,2,27093,27093,771,0,27033,0.0,0.010615063831210136,-0.05597341060638428,-0.005515933036804199,0.0051767826080322266,0.05045747756958008,-0.3333682119846344,0.48984381556510925,0.0
27093,27093,27096,27096,3,27094,27094,530,0,27034,0.0,0.014275847002863884,-0.0021085739135742188,0.021739840507507324,0.007577657699584961,0.023848414421081543,-0.30486753582954407,0.23306012153625488,0.0
28558,28558,28559,28559,1,28557,28557,726,0,28497,0.0,0.021821022033691406,0.9398053884506226,0.1931847333908081,0.21827995777130127,-0.7466206550598145,-0.24612529575824738,-7.202147006988525,0.0
28558,28558,28560,28560,2,28558,28558,214,0,28498,0.0,0.003031507134437561,0.2547534704208374,0.20910871028900146,0.215370774269104,-0.04564476013183594,-0.39240923523902893,-0.43756529688835144,0.0
28558,28558,28561,28561,3,28559,28559,26,0,28499,0.0,0.021668314933776855,0.254635214805603,0.17783057689666748,0.15854036808013916,-0.07680463790893555,-0.2473141849040985,-0.7382653951644897,0.0
28734,28734,28735,28735,1,28733,28733,379,0,28673,0.0,0.03866371139883995,0.27953994274139404,0.0947105884552002,0.05690038204193115,-0.18482935428619385,-0.11499818414449692,-1.7807291746139526,0.0
28734,28734,28736,28736,2,28734,28734,317,0,28674,0.0,0.020015284419059753,0.07079935073852539,0.06197667121887207,0.042600393295288086,-0.00882267951965332,-0.2601836919784546,-0.08222358673810959,0.0
28734,28734,28737,28737,3,28735,28735,189,0,28675,0.0,0.008891217410564423,0.04722309112548828,0.05421125888824463,0.0640634298324585,0.006988167762756348,-0.34678903222084045,0.07035479694604874,0.0
28847,28847,28848,28848,1,28846,28846,907,0,28786,0.0,0.004650115966796875,0.5976252555847168,0.13429880142211914,0.1316230297088623,-0.46332645416259766,-0.379807710647583,-4.468291282653809,0.0
28847,28847,28849,28849,2,28847,28847,935,0,28787,0.0,0.012988865375518799,0.1610642671585083,0.12305951118469238,0.13812017440795898,-0.03800475597381592,-0.3148871958255768,-0.36383748054504395,0.0
28847,28847,28850,28850,3,28848,28848,263,0,28788,0.0,0.005973711609840393,0.1463867425918579,0.13678240776062012,0.13280069828033447,-0.009604334831237793,-0.369502991437912,-0.08976674824953079,0.0
29256,29256,29257,29257,1,29255,29255,18,0,29195,0.0,0.02707470767199993,0.012752056121826172,-0.05760514736175537,-0.03099536895751953,-0.07035720348358154,-0.20522324740886688,-0.6760461926460266,0.0
29256,29256,29258,29258,2,29256,29256,408,0,29196,0.0,0.005002964287996292,-0.04319751262664795,-0.02428269386291504,-0.0297316312789917,0.01891481876373291,-0.3770606517791748,0.1854497641324997,0.0
29256,29256,29259,29259,3,29257,29257,536,0,29197,0.0,0.0038548018783330917,-0.025943756103515625,-0.024719953536987305,-0.021182894706726074,0.0012238025665283203,-0.3859995901584625,0.014727320522069931,0.0
29757,29757,29758,29758,1,29756,29756,799,0,29696,0.0,0.0247916579246521,-0.02042222023010254,-0.06112563610076904,-0.036887288093566895,-0.040703415870666504,-0.22299771010875702,-0.3898801803588867,0.0
29757,29757,29759,29759,2,29757,29757,795,0,29697,0.0,0.008783526718616486,-0.06379473209381104,-0.038462281227111816,-0.047965288162231445,0.02533245086669922,-0.3476274609565735,0.24738141894340515,0.0
29757,29757,29760,29760,3,29758,29758,539,0,29698,0.0,0.007655531167984009,-0.05971074104309082,-0.06077885627746582,-0.0539323091506958,-0.001068115234375,-0.35640934109687805,-0.0073902239091694355,0.0
30058,30058,30061,30061,3,30059,30059,984,0,29999,0.0,0.03717717528343201,0.12259483337402344,0.0940706729888916,0.1332465410232544,-0.028524160385131836,-0.12657146155834198,-0.27234750986099243,0.0
30569,30569,30569,30569,0,30567,30567,317,0,30507,0.0,0.0063217878341674805,1.5785934925079346,1.2559983730316162,0.2534787654876709,-0.32259511947631836,-0.36679309606552124,-3.110201120376587,1.0
30569,30569,30571,30571,2,30569,30569,995,0,30509,0.0,0.027793698012828827,0.17860007286071777,0.10980427265167236,0.0832594633102417,-0.06879580020904541,-0.19962561130523682,-0.6609782576560974,0.0
30569,30569,30572,30572,3,30570,30570,893,0,30510,0.0,0.046757087111473083,0.0966331958770752,0.0925760269165039,0.14145493507385254,-0.004057168960571289,-0.051987990736961365,-0.03623529151082039,0.0
31057,31057,31058,31058,1,31056,31056,356,0,30996,0.0,0.03226727247238159,0.21661818027496338,0.14332830905914307,0.178269624710083,-0.07328987121582031,-0.16479703783988953,-0.7043470740318298,0.0
31057,31057,31060,31060,3,31058,31058,93,0,30998,0.0,0.040764808654785156,0.2763158082962036,0.21535444259643555,0.17724835872650146,-0.060961365699768066,-0.09864029288291931,-0.585374116897583,0.0
31349,31349,31351,31351,2,31349,31349,411,0,31289,0.0,0.008013369515538216,0.07883358001708984,0.0017431974411010742,-0.006365656852722168,-0.07709038257598877,-0.3536234200000763,-0.7410229444503784,0.0
31349,31349,31352,31352,3,31350,31350,258,0,31290,0.0,0.012202983722090721,-0.01762378215789795,-0.0076487064361572266,-0.02015399932861328,0.009975075721740723,-0.32100561261177063,0.09917915612459183,0.0
33594,33594,33595,33595,1,33593,33593,793,0,33533,0.0,0.001082204282283783,0.09589338302612305,0.08719384670257568,0.08962035179138184,-0.008699536323547363,-0.40758535265922546,-0.08103522658348083,0.0
33594,33594,33596,33596,2,33594,33594,605,0,33534,0.0,0.0067718178033828735,0.06865549087524414,0.08530092239379883,0.0934748649597168,0.016645431518554688,-0.36328941583633423,0.16354964673519135,0.0
33594,33594,33597,33597,3,33595,33595,878,0,33535,0.0,0.0026412606239318848,0.08079946041107178,0.10159993171691895,0.10046565532684326,0.020800471305847168,-0.3954474627971649,0.20364676415920258,0.0
34006,34006,34007,34007,1,34005,34005,395,0,33945,0.0,0.01614551991224289,0.20440137386322021,0.10263347625732422,0.08780503273010254,-0.101767897605896,-0.29031136631965637,-0.9791667461395264,0.0
34006,34006,34008,34008,2,34006,34006,2,0,33946,0.0,0.029672637581825256,0.37256503105163574,0.07371187210083008,0.10495889186859131,-0.29885315895080566,-0.1849973052740097,-2.8810856342315674,0.0
34006,34006,34009,34009,3,34007,34007,90,0,33947,0.0,0.012900784611701965,0.08931374549865723,0.06466257572174072,0.07874453067779541,-0.024651169776916504,-0.31557294726371765,-0.23497222363948822,0.0
34340,34340,34343,34343,3,34341,34341,874,0,34281,0.0,0.013871997594833374,0.27632761001586914,0.19344878196716309,0.21047794818878174,-0.08287882804870605,-0.30801165103912354,-0.7968828082084656,0.0
34558,34558,34560,34560,2,34558,34558,823,0,34498,0.0,0.0021583130583167076,0.010082483291625977,0.004885077476501465,0.0071506500244140625,-0.005197405815124512,-0.3992074131965637,-0.047238849103450775,0.0
34558,34558,34561,34561,3,34559,34559,887,0,34499,0.0,0.0013552000746130943,0.0028754472732543945,0.006416201591491699,0.007889747619628906,0.0035407543182373047,-0.4054599702358246,0.037086449563503265,0.0
34995,34995,34997,34997,2,34995,34995,795,0,34935,0.0,0.02313043549656868,0.06759989261627197,0.06783783435821533,0.045388221740722656,0.00023794174194335938,-0.23593099415302277,0.005213532131165266,0.0
34995,34995,34998,34998,3,34996,34996,18,0,34936,0.0,0.014686014503240585,0.03818011283874512,0.05611395835876465,0.04205882549285889,0.01793384552001953,-0.3016742169857025,0.17598314583301544,0.0
35074,35074,35075,35075,1,35073,35073,313,0,35013,0.0,0.03746888041496277,0.296634316444397,0.05619955062866211,0.019015908241271973,-0.24043476581573486,-0.12430042028427124,-2.3173344135284424,0.0
35074,35074,35076,35076,2,35074,35074,313,0,35014,0.0,0.01887590065598488,0.04299724102020264,0.02662205696105957,0.007864117622375488,-0.016375184059143066,-0.26905426383018494,-0.1551070213317871,0.0
35074,35074,35077,35077,3,35075,35075,889,0,35015,0.0,0.026306957006454468,0.017188429832458496,0.03885340690612793,0.012737512588500977,0.021664977073669434,-0.21120049059391022,0.21198944747447968,0.0
35440,35440,35442,35442,2,35440,35440,600,0,35380,0.0,0.015880314633250237,0.04016566276550293,0.02164757251739502,0.005855083465576172,-0.01851809024810791,-0.2923761010169983,-0.1757865697145462,0.0
35440,35440,35443,35443,3,35441,35441,1016,0,35381,0.0,0.004475262016057968,0.03708148002624512,0.014921069145202637,0.01969170570373535,-0.02216041088104248,-0.38116902112960815,-0.2109358161687851,0.0
36642,36642,36643,36643,1,36641,36641,244,0,36581,0.0,0.039926715195178986,0.3054410219192505,0.12610256671905518,0.08748817443847656,-0.1793384552001953,-0.10516519099473953,-1.72774076461792,0.0
36642,36642,36644,36644,2,36642,36642,116,0,36582,0.0,0.0071172937750816345,0.37298691272735596,0.08037412166595459,0.07437241077423096,-0.29261279106140137,-0.3605997562408447,-2.820864677429199,0.0
36642,36642,36645,36645,3,36643,36643,868,0,36583,0.0,0.0015779733657836914,0.08346545696258545,0.08077371120452881,0.08360576629638672,-0.0026917457580566406,-0.40372559428215027,-0.023058639839291573,0.0
37080,37080,37081,37081,1,37079,37079,391,0,37019,0.0,0.04108075052499771,0.11494219303131104,0.05622267723083496,0.015372514724731445,-0.058719515800476074,-0.09618055820465088,-0.5637397766113281,0.0
37080,37080,37082,37082,2,37080,37080,282,0,37020,0.0,0.02993186004459858,0.06213259696960449,0.041365861892700195,0.011608123779296875,-0.020766735076904297,-0.18297916650772095,-0.1974865198135376,0.0
37080,37080,37083,37083,3,37081,37081,408,0,37021,0.0,0.0033702831715345383,0.012398719787597656,0.010321497917175293,0.007057070732116699,-0.0020772218704223633,-0.3897717595100403,-0.017128339037299156,0.0
38009,38009,38010,38010,1,38008,38008,395,0,37948,0.0,0.0057094767689704895,0.05158817768096924,0.06398606300354004,0.05916404724121094,0.0123978853225708,-0.37156015634536743,0.12255983799695969,0.0
38009,38009,38011,38011,2,38009,38009,283,0,37949,0.0,0.011876247823238373,0.05889177322387695,0.07714033126831055,0.06625795364379883,0.018248558044433594,-0.32354936003685,0.17902019619941711,0.0
38009,38009,38012,38012,3,38010,38010,771,0,37950,0.0,0.007424399256706238,0.06419837474822998,0.07258343696594238,0.08122622966766357,0.008385062217712402,-0.3582088053226471,0.08383515477180481,0.0
