Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Save Warmup,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Value Signal,Score Combination,Additive Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
Assault_dido71hu,dido71hu,finished,c48ae97,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-05T20:51:49Z
Asterix_l4ym0k94,l4ym0k94,finished,c48ae97,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-06T00:13:16Z
BankHeist_3j118kwy,3j118kwy,finished,fd75de5,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-06T04:45:09Z
BattleZone_tb0nazhp,tb0nazhp,finished,26228dc,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-06T07:58:34Z
Boxing_cl8oz4q3,cl8oz4q3,finished,9229652,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-06T10:32:30Z
Breakout_726v606d,726v606d,finished,b735362,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,8,N/A,N/A,2026-08-06T13:05:21Z
ChopperCommand_bp6ykwxs,bp6ykwxs,finished,b735362,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,8,N/A,N/A,2026-08-06T15:37:01Z
CrazyClimber_5ifc4mwt,5ifc4mwt,finished,b735362,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,8,N/A,N/A,2026-08-06T18:02:19Z
DemonAttack_rtr1s4v6,rtr1s4v6,finished,b735362,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,8,N/A,N/A,2026-08-06T20:34:55Z
Freeway_h8nx72hu,h8nx72hu,finished,b735362,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,8,N/A,N/A,2026-08-06T23:02:15Z
Frostbite_hc1bfvxo,hc1bfvxo,finished,522459f,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-07T16:30:40Z
ChopperCommand_fcrzqnfl,fcrzqnfl,finished,906d580,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-07T20:12:38Z
Frostbite_lgr64hkl,lgr64hkl,finished,906d580,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T06:07:23Z
ChopperCommand_qgi59l89,qgi59l89,finished,12197ab,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T10:00:53Z
Frostbite_6phdabdf,6phdabdf,finished,f4ca35e,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T13:21:06Z
Hero_kfgedx37,kfgedx37,finished,12197ab,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T13:33:54Z
Asterix_pd3tngie,pd3tngie,finished,12197ab,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T17:17:34Z
Gopher_iv8hsasj,iv8hsasj,finished,12197ab,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-08T20:28:23Z
Gopher_4qrcg3zv,4qrcg3zv,finished,5d6dd17,retrieved_count (without max),N/A,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T03:16:21Z
Frostbite_j5wlpk0l,j5wlpk0l,finished,e682e51,retrieved_count (without max),261,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T04:51:01Z
Frostbite_yha95292,yha95292,finished,e682e51,retrieved_count (without max),2631,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T07:37:53Z
Frostbite_eiuv70yq,eiuv70yq,finished,f0361d8,num_valid_anchors,1897,True,N/A,5000,5000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T15:49:08Z
Gopher_u79ngx8e,u79ngx8e,finished,f0361d8,num_valid_anchors,1089,True,N/A,5000,5000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T15:50:25Z
ChopperCommand_0xtsin0l,0xtsin0l,finished,f0361d8,num_valid_anchors,1420,True,N/A,5000,5000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T18:55:57Z
Jamesbond_amedwsrz,amedwsrz,finished,f0361d8,num_valid_anchors,622.5,True,N/A,5000,5000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-09T19:30:20Z
Gopher_cq2v19hx,cq2v19hx,finished,a68e4c8,num_valid_anchors,3844,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-10T02:33:35Z
Frostbite_aacxbr0j,aacxbr0j,finished,a68e4c8,num_valid_anchors,2535,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-10T02:33:38Z
Gopher_m8qi1l1h,m8qi1l1h,finished,a85ff0a,num_valid_anchors,4545,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-10T06:12:46Z
Frostbite_8mq7xtze,8mq7xtze,finished,a85ff0a,num_valid_anchors,2709,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-10T06:46:35Z
Jamesbond_23itjn25,23itjn25,finished,a85ff0a,num_valid_anchors,625,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-10T08:50:24Z
Frostbite_p72nyono,p72nyono,finished,7c744f2,retrieved_count (without max),2068,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T04:36:29Z
Frostbite_dam6q2r6,dam6q2r6,finished,7c744f2,retrieved_count (without max),1904,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T04:36:35Z
Frostbite_g78da4qo,g78da4qo,finished,e8adbf6,num_valid_anchors,2408.5,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T07:13:21Z
Frostbite_8kao4rty,8kao4rty,finished,e8adbf6,num_valid_anchors,2666.5,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T07:14:54Z
Frostbite_rcqsx89t,rcqsx89t,finished,e8adbf6,num_valid_anchors,260.5,True,N/A,20000,20000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T10:09:27Z
Frostbite_er2boj14,er2boj14,finished,e8adbf6,num_valid_anchors,266.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,N/A,2026-08-11T10:10:48Z
Hero_0g7od2ti_10_X,0g7od2ti,finished,90a0a5b,num_valid_anchors,12996.75,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-11T13:10:26Z
ChopperCommand_ti2d8k6i_10_X,ti2d8k6i,finished,90a0a5b,num_valid_anchors,1960,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-11T15:57:04Z
Gopher_gu3gyrb0_1_X,gu3gyrb0,finished,90a0a5b,num_valid_anchors,5968,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-11T19:03:15Z
MsPacman_m1aqiq1r_1_X,m1aqiq1r,finished,90a0a5b,num_valid_anchors,1807.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-11T21:43:01Z
Frostbite_xkrcm9jk_710_X,xkrcm9jk,finished,90a0a5b,num_valid_anchors,2270.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,710,2026-08-12T00:32:22Z
Amidar_e4lm7iap_2000_X,e4lm7iap,finished,e4966df,num_valid_anchors,177.55,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,10,16,N/A,2000,2026-08-12T11:24:05Z
Alien_tspqrlhz_2000_X,tspqrlhz,finished,112fc78,num_valid_anchors,688.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-12T11:26:06Z
Gopher_kj5xuf12_10_X,kj5xuf12,finished,aa6e58c,num_valid_anchors,3275,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-12T15:10:12Z
Assault_44x6n4yp_2000_X,44x6n4yp,finished,112fc78,num_valid_anchors,620.4,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-12T18:15:20Z
BankHeist_d14nb2bu_2000_X,d14nb2bu,finished,112fc78,num_valid_anchors,163,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-12T18:16:09Z
MsPacman_f2f1pwux_10_X,f2f1pwux,finished,aa6e58c,num_valid_anchors,2007,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-12T20:41:07Z
Hero_abdl7rky_1_X,abdl7rky,finished,aa6e58c,num_valid_anchors,7608.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-12T21:29:52Z
Asterix_9vuw278h_1_X,9vuw278h,finished,aa6e58c,num_valid_anchors,515,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-12T23:18:15Z
Qbert_w1hqiqbo_1_X,w1hqiqbo,finished,aa6e58c,num_valid_anchors,1771.25,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T00:08:22Z
BattleZone_z3zh8ezk_2000_X,z3zh8ezk,finished,112fc78,num_valid_anchors,5300,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-13T00:54:50Z
Boxing_u1xxt1sd_2000_X,u1xxt1sd,finished,112fc78,num_valid_anchors,81,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-13T01:09:53Z
UpNDown_d2hkqq0o_1_X,d2hkqq0o,finished,aa6e58c,num_valid_anchors,9044,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T01:57:21Z
Jamesbond_es6yncsk_1_X,es6yncsk,finished,aa6e58c,num_valid_anchors,490,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T02:54:18Z
Breakout_qilmuxin_2000_X,qilmuxin,finished,112fc78,num_valid_anchors,9.8,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-13T07:35:11Z
CrazyClimber_66u1ib58_2000_X,66u1ib58,finished,112fc78,num_valid_anchors,59970,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-13T08:03:50Z
Seaquest_m5jcaa5a_1_X,m5jcaa5a,finished,138ed31,retrieved_count (with max),454,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T20:34:30Z
Alien_s9hi31ki_1_X,s9hi31ki,finished,138ed31,retrieved_count (with max),1142,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T20:34:46Z
Assault_0i5yuas8_1_X,0i5yuas8,finished,138ed31,retrieved_count (with max),705,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-13T23:16:58Z
Qbert_moln5tny_10_X,moln5tny,finished,138ed31,retrieved_count (with max),3786.25,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-14T05:38:53Z
Amidar_towr6pad_5090_X,towr6pad,finished,9c3440f,retrieved_count (with max),204.85,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-14T09:26:39Z
Alien_ivw80t9d_5090_X,ivw80t9d,finished,9c3440f,retrieved_count (with max),842.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-15T02:23:14Z
DemonAttack_wyla6aj7_2000_X,wyla6aj7,finished,d4c0ad6,retrieved_count (with max),171.75,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T06:21:10Z
Freeway_h39cd3zm_2000_X,h39cd3zm,finished,d4c0ad6,retrieved_count (with max),0,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T06:45:29Z
Kangaroo_4xumbmww_2000_X,4xumbmww,finished,d4c0ad6,retrieved_count (with max),1470,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T13:09:25Z
Krull_302gbj88_2000_X,302gbj88,finished,d4c0ad6,retrieved_count (with max),4708.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T13:31:11Z
Assault_xqlr76ij_5090_X,xqlr76ij,finished,9c3440f,retrieved_count (with max),662.4,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-15T15:08:39Z
KungFuMaster_5v719v97_2000_X,5v719v97,finished,d4c0ad6,retrieved_count (with max),23815,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T19:56:00Z
Pong_v63zafer_2000_X,v63zafer,finished,d4c0ad6,retrieved_count (with max),5.7,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-15T20:22:42Z
Alien_22rpl8xp_2010_X,22rpl8xp,finished,d4c0ad6,retrieved_count (with max),817,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T03:20:35Z
BankHeist_ab41ct6i_5090_X,ab41ct6i,finished,9c3440f,retrieved_count (with max),521,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-16T05:08:53Z
Assault_ckrlgqy9_2010_X,ckrlgqy9,finished,4d949fe,retrieved_count (with max),605.8,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T10:11:14Z
BankHeist_innwmwhh_2010_X,innwmwhh,finished,4d949fe,retrieved_count (with max),699,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T11:15:06Z
BattleZone_c42aw4v3_5090_X,c42aw4v3,finished,9c3440f,retrieved_count (with max),9650,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-16T14:57:46Z
BattleZone_qzxk63jj_2010_X,qzxk63jj,finished,4d949fe,retrieved_count (with max),15900,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T16:54:59Z
Kangaroo_8tacn48b_2010_X,8tacn48b,finished,4d949fe,retrieved_count (with max),1730,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T18:00:39Z
Boxing_53feow6p_5090_X,53feow6p,finished,9c3440f,retrieved_count (with max),88.6,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-16T22:02:46Z
Krull_iyv69dz1_2010_X,iyv69dz1,finished,4d949fe,retrieved_count (with max),5913.5,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-16T23:40:00Z
KungFuMaster_vo2l3l6a_2010_X,vo2l3l6a,finished,4d949fe,retrieved_count (with max),20895,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-17T00:46:30Z
Pong_mbkdzqfm_2010_X,mbkdzqfm,finished,4d949fe,retrieved_count (with max),13.7,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-17T06:21:18Z
DemonAttack_prcbs56a_5090_X,prcbs56a,finished,9c3440f,retrieved_count (with max),188,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-17T08:47:49Z
Qbert_9wc68vrt_2000_X,9wc68vrt,finished,9c89feb,retrieved_count (with max),3193.75,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-17T13:08:34Z
Seaquest_0iq0fix7_1_O,0iq0fix7,finished,9c89feb,retrieved_count (with max),523,True,N/A,50000,50000,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-18T08:35:24Z
ChopperCommand_gx5i2iyc_2000_X,gx5i2iyc,finished,1fb1f8d,num_valid_anchors,1470,False,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-18T21:27:56Z
Frostbite_814ff43z_10_O,814ff43z,finished,14d8e3e,num_valid_anchors,2640,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-23T12:35:34Z
Frostbite_i5j4o6db_710_O,i5j4o6db,finished,14d8e3e,num_valid_anchors,2078,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,710,2026-08-23T12:35:37Z
BattleZone_o9shvaaz_2000_O,o9shvaaz,finished,6591666,num_valid_anchors,6550,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-23T15:05:07Z
Frostbite_7grch0ag_3710_O,7grch0ag,finished,6591666,num_valid_anchors,2588.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,3710,2026-08-23T15:28:50Z
Qbert_tjxz5e0i_10_O,tjxz5e0i,finished,6591666,num_valid_anchors,3447.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-23T15:37:13Z
Krull_d57lxg2j_2000_O,d57lxg2j,finished,6591666,num_valid_anchors,5354,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-23T15:41:04Z
BattleZone_qf4ivvsc_5090_O,qf4ivvsc,finished,6591666,num_valid_anchors,11150,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-23T17:59:31Z
Qbert_xonmpjl1_1_O,xonmpjl1,finished,6591666,num_valid_anchors,2217.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-23T18:20:53Z
Qbert_4ecucjzx_3710_O,4ecucjzx,finished,6591666,num_valid_anchors,2882.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,3710,2026-08-23T18:28:11Z
Alien_qh75s645_1_O,qh75s645,finished,6591666,num_valid_anchors,1172.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-23T21:08:08Z
Amidar_f3a57i85_1_O,f3a57i85,finished,6591666,num_valid_anchors,103.2,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-23T21:28:11Z
Alien_7n4eixoc_2000_O,7n4eixoc,finished,6591666,num_valid_anchors,683.5,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-23T22:30:43Z
Assault_7r5tabpr_2000_O,7r5tabpr,finished,6591666,num_valid_anchors,639.85,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-23T23:07:19Z
Assault_u8duyr9l_1_O,u8duyr9l,finished,6591666,num_valid_anchors,775.95,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-23T23:53:36Z
Asterix_scyu26iu_10_O,scyu26iu,finished,6591666,num_valid_anchors,480,True,N/A,50000,50000,8500,N/A,60000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-24T00:29:50Z
Frostbite_wycw1b0r_10_O,wycw1b0r,finished,ae8b006,num_valid_anchors,2350.5,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-25T00:43:17Z
Frostbite_jlidh3jn_710_O,jlidh3jn,finished,ae8b006,num_valid_anchors,2443,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,710,2026-08-25T00:43:20Z
BattleZone_ut8gyi6k_2000_O,ut8gyi6k,finished,ccbe43f,num_valid_anchors,5500,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-25T00:47:18Z
BattleZone_3ng2kldu_2010_O,3ng2kldu,finished,ccbe43f,num_valid_anchors,14250,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-25T00:47:21Z
BattleZone_p81hm0xr_5090_O,p81hm0xr,finished,ccbe43f,num_valid_anchors,13050,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-25T01:32:56Z
Frostbite_5oxxgf7p_3710_O,5oxxgf7p,finished,ae8b006,num_valid_anchors,2779,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,3710,2026-08-25T03:33:48Z
Qbert_c73nxpik_10_O,c73nxpik,finished,ae8b006,num_valid_anchors,4056.25,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-25T03:33:49Z
Qbert_amt1mc3t_1_O,amt1mc3t,finished,ae8b006,num_valid_anchors,2702.5,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-25T06:19:42Z
Qbert_z1odxxun_3710_O,z1odxxun,finished,ae8b006,num_valid_anchors,2338.75,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,3710,2026-08-25T06:23:42Z
Krull_o95qsxqb_2000_O,o95qsxqb,finished,ccbe43f,num_valid_anchors,5279.5,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-25T08:06:59Z
Krull_x1yt4x58_2010_O,x1yt4x58,finished,ccbe43f,num_valid_anchors,5889.5,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2010,2026-08-25T08:12:42Z
Alien_w86l96dk_1_O,w86l96dk,finished,ae8b006,num_valid_anchors,1510,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-25T09:14:20Z
Amidar_udoyarw1_1_O,udoyarw1,finished,ae8b006,num_valid_anchors,169.45,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-25T09:20:26Z
Assault_u76ki0du_1_O,u76ki0du,finished,ae8b006,num_valid_anchors,779.45,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,1,2026-08-25T12:03:46Z
Asterix_fojusqfp_10_O,fojusqfp,finished,ae8b006,num_valid_anchors,600,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-25T12:22:14Z
Alien_c3ncma1f_5090_O,c3ncma1f,finished,ccbe43f,num_valid_anchors,864,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,5090,2026-08-25T13:24:51Z
Asterix_ct94v1iw_3710_O,ct94v1iw,finished,ae8b006,num_valid_anchors,545,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,3710,2026-08-25T15:10:51Z
Boxing_8sx4y0ct_10_O,8sx4y0ct,finished,ae8b006,num_valid_anchors,76.15,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,10,2026-08-25T15:16:38Z
Alien_6canyrhp_2000_O,6canyrhp,finished,ccbe43f,num_valid_anchors,743.5,True,N/A,50000,50000,3000,50000,5000,retrieved,3.5,N/A,N/A,N/A,10,16,N/A,2000,2026-08-25T15:23:04Z
